"ID","DATE","MODEL","KRNAME","PRICE","CONTRANT","AGENCY","GUARANTEE","CHANGES","CONDITIONS","COMPONENT","SRC","SOLD"
"17024680","2017-05-22"," SM-G925K 32GB ","갤럭시 S6 엣지","59000","요금할인약정 가능","KT (나노유심) ","미확인 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6039.jpg","N/A"
"17024683","2017-05-22"," SM-N920K 32GB ","갤럭시 노트5","250000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6148.jpg","N/A"
"17024684","2017-05-22"," SM-N920K 32GB ","갤럭시 노트5","195000","요금할인약정 가능","KT (나노유심) ","미확인 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6148.jpg","N/A"
"17024688","2017-05-22"," SM-G920S 64GB ","갤럭시 S6","180000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6041.jpg","N/A"
"17024696","2017-05-22"," LG-F800L ","V20","13900","모름","LG U+ (나노유심) ","미확인 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6423.jpg","판매가 완료된 상품 입니다."
"17024713","2017-05-22"," LG-F650K ","X스크린","87000","요금할인약정 가능","KT","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6329.jpg","판매가 완료된 상품 입니다."
"17024714","2017-05-22"," SM-G935S 32GB ","갤럭시 S7 엣지","350000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6280.jpg","N/A"
"17024715","2017-05-22"," SM-N920S 64GB ","갤럭시 노트5","280000","요금할인약정 가능","SKT (나노유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6146.jpg","판매가 완료된 상품 입니다."
"17024718","2017-05-22"," LG-F610S ","와인스마트 재즈","110000","요금할인약정 불가","SKT (마이크로유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6196.jpg","판매가 완료된 상품 입니다."
"17024722","2017-05-22"," SM-T280 ","갤럭시탭A","132000","요금할인약정 가능","","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6394.jpg","판매가 완료된 상품 입니다."
"17024729","2017-05-22"," A1688 128GB ","아이폰6s","460000","요금할인약정 불가","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6182.jpg","판매가 완료된 상품 입니다."
"17024730","2017-05-22"," SM-N920S 32GB ","갤럭시노트5","280000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","판매가 완료된 상품 입니다."
"17024740","2017-05-22"," A1524 16GB ","아이폰6 플러스","320000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/5895.jpg","N/A"
"17024748","2017-05-22"," SM-R735S ","기어S2 클래식 3G","136000","요금할인약정 가능","SKT","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6171.jpg","판매가 완료된 상품 입니다."
"17024754","2017-05-22"," SM-G930S 32GB ","갤럭시 S7","369000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6269.jpg","판매가 완료된 상품 입니다."
"17024759","2017-05-22"," SM-G935S 32GB ","갤럭시 S7 엣지","360000","모름","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6280.jpg","판매가 완료된 상품 입니다."
"17024799","2017-05-22"," SM-N920S 32GB ","갤럭시노트5","332000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6124.jpg","판매가 완료된 상품 입니다."
"17024812","2017-05-22"," LG-F560K ","G 스타일로","80000","요금할인약정 가능","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6066.jpg","N/A"
"17024822","2017-05-22"," SM-G925K 64GB ","갤럭시 S6 엣지","80000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6043.jpg","판매가 완료된 상품 입니다."
"17024832","2017-05-22"," TG-L900S ","루나S","156000","요금할인약정 가능","SKT","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6458.jpg","N/A"
"17024848","2017-05-22"," SM-A810S ","갤럭시A8 2016","230000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6453.jpg","N/A"
"17024857","2017-05-22"," A1784 256GB ","아이폰7플러스","1020000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6428.jpg","N/A"
"17024858","2017-05-22"," LG-F700K ","엘지G5","300000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6347.jpg","N/A"
"17024860","2017-05-22"," SM-N920S 64GB ","갤럭시 노트5","510000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6146.jpg","N/A"
